id,regime
135_1992,democracy
135_1993,dictatorship
135_1994,dictatorship
135_1995,dictatorship
135_1996,dictatorship
135_1997,dictatorship
135_1998,dictatorship
135_1999,dictatorship
135_2000,dictatorship
135_2001,dictatorship
135_2002,democracy
135_2003,democracy
135_2004,democracy
135_2005,democracy
135_2006,democracy
135_2007,democracy
135_2008,democracy
140_1946,democracy
140_1947,democracy
140_1948,democracy
140_1949,democracy
140_1950,democracy
140_1951,democracy
140_1952,democracy
140_1953,democracy
140_1954,democracy
140_1955,democracy
140_1956,democracy
140_1957,democracy
140_1958,democracy
140_1959,democracy
140_1960,democracy
140_1961,democracy
140_1962,democracy
140_1963,democracy
140_1964,democracy
140_1965,dictatorship
140_1966,dictatorship
140_1967,dictatorship
140_1968,dictatorship
140_1969,dictatorship
140_1970,dictatorship
140_1971,dictatorship
140_1972,dictatorship
140_1973,dictatorship
140_1974,dictatorship
140_1975,dictatorship
140_1976,dictatorship
140_1977,dictatorship
140_1978,dictatorship
140_1979,dictatorship
140_1980,dictatorship
140_1981,dictatorship
140_1982,dictatorship
140_1983,dictatorship
140_1984,dictatorship
140_1985,dictatorship
140_1986,dictatorship
140_1987,democracy
140_1988,democracy
140_1989,democracy
140_1990,democracy
140_1991,democracy
140_1992,democracy
140_1993,democracy
140_1994,democracy
140_1995,democracy
140_1996,democracy
140_1997,democracy
140_1998,democracy
140_1999,democracy
140_2000,democracy
140_2001,democracy
140_2002,democracy
140_2003,democracy
140_2004,democracy
140_2005,democracy
140_2006,democracy
140_2007,democracy
140_2008,democracy
145_1946,dictatorship
145_1947,dictatorship
145_1948,dictatorship
145_1949,dictatorship
145_1950,dictatorship
145_1951,dictatorship
145_1952,dictatorship
145_1953,dictatorship
145_1954,dictatorship
145_1955,dictatorship
145_1956,dictatorship
145_1957,dictatorship
145_1958,dictatorship
145_1959,dictatorship
145_1960,dictatorship
145_1961,dictatorship
145_1962,dictatorship
145_1963,dictatorship
145_1964,dictatorship
145_1965,dictatorship
145_1966,dictatorship
145_1967,dictatorship
145_1968,dictatorship
145_1969,dictatorship
145_1970,dictatorship
145_1971,dictatorship
145_1972,dictatorship
145_1973,dictatorship
145_1974,dictatorship
145_1975,dictatorship
145_1976,dictatorship
145_1977,dictatorship
145_1978,dictatorship
145_1979,dictatorship
145_1980,dictatorship
145_1981,dictatorship
145_1982,dictatorship
145_1983,democracy
145_1984,democracy
145_1985,democracy
145_1986,democracy
145_1987,democracy
145_1988,democracy
145_1989,democracy
145_1990,democracy
145_1991,democracy
145_1992,democracy
145_1993,democracy
145_1994,democracy
145_1995,democracy
145_1996,democracy
145_1997,democracy
145_1998,democracy
145_1999,democracy
145_2000,democracy
145_2001,democracy
145_2002,democracy
145_2003,democracy
145_2004,democracy
145_2005,democracy
145_2006,democracy
145_2007,democracy
145_2008,democracy
150_1946,dictatorship
150_1947,dictatorship
150_1948,dictatorship
150_1949,dictatorship
150_1950,dictatorship
150_1951,dictatorship
150_1952,dictatorship
150_1953,dictatorship
150_1954,dictatorship
150_1955,dictatorship
150_1956,dictatorship
150_1957,dictatorship
150_1958,dictatorship
150_1959,dictatorship
150_1960,dictatorship
150_1961,dictatorship
150_1962,dictatorship
150_1963,dictatorship
150_1964,dictatorship
150_1965,dictatorship
150_1966,dictatorship
150_1967,dictatorship
150_1968,dictatorship
150_1969,dictatorship
150_1970,dictatorship
150_1971,dictatorship
150_1972,dictatorship
150_1973,dictatorship
150_1974,dictatorship
150_1975,dictatorship
150_1976,dictatorship
150_1977,dictatorship
150_1978,dictatorship
150_1979,dictatorship
150_1980,dictatorship
150_1981,dictatorship
150_1982,dictatorship
150_1983,dictatorship
150_1984,dictatorship
150_1985,dictatorship
150_1986,dictatorship
150_1987,dictatorship
150_1988,dictatorship
150_1989,dictatorship
150_1990,dictatorship
150_1991,dictatorship
150_1992,dictatorship
150_1993,dictatorship
150_1994,democracy
150_1995,democracy
150_1996,democracy
150_1997,democracy
150_1998,democracy
150_1999,democracy
150_2000,democracy
150_2001,democracy
150_2002,democracy
150_2003,democracy
150_2004,democracy
150_2005,democracy
150_2006,democracy
150_2007,democracy
150_2008,democracy
155_1946,democracy
155_1947,democracy
155_1948,democracy
155_1949,democracy
155_1950,democracy
155_1951,democracy
155_1952,democracy
155_1953,democracy
155_1954,democracy
155_1955,democracy
155_1956,democracy
155_1957,democracy
155_1958,democracy
155_1959,democracy
155_1960,democracy
155_1961,democracy
155_1962,democracy
155_1963,democracy
155_1964,democracy
155_1965,democracy
155_1966,democracy
155_1967,democracy
155_1968,democracy
155_1969,democracy
155_1970,democracy
155_1971,democracy
155_1972,democracy
155_1973,democracy
155_1974,dictatorship
155_1975,dictatorship
155_1976,dictatorship
155_1977,dictatorship
155_1978,dictatorship
155_1979,dictatorship
155_1980,dictatorship
155_1981,dictatorship
155_1982,dictatorship
155_1983,dictatorship
155_1984,dictatorship
155_1985,dictatorship
155_1986,dictatorship
155_1987,dictatorship
155_1988,dictatorship
155_1989,dictatorship
155_1990,dictatorship
155_1991,democracy
155_1992,democracy
155_1993,democracy
155_1994,democracy
155_1995,democracy
155_1996,democracy
155_1997,democracy
155_1998,democracy
155_1999,democracy
155_2000,democracy
155_2001,democracy
155_2002,democracy
155_2003,democracy
155_2004,democracy
155_2005,democracy
155_2006,democracy
155_2007,democracy
155_2008,democracy
160_1946,democracy
160_1947,democracy
160_1948,democracy
160_1949,democracy
160_1950,democracy
160_1951,democracy
160_1952,democracy
160_1953,democracy
160_1954,democracy
160_1955,democracy
160_1956,dictatorship
160_1957,dictatorship
160_1958,dictatorship
160_1959,democracy
160_1960,democracy
160_1961,democracy
160_1962,democracy
160_1963,dictatorship
160_1964,democracy
160_1965,democracy
160_1966,democracy
160_1967,dictatorship
160_1968,dictatorship
160_1969,dictatorship
160_1970,dictatorship
160_1971,dictatorship
160_1972,dictatorship
160_1973,dictatorship
160_1974,democracy
160_1975,democracy
160_1976,democracy
160_1977,dictatorship
160_1978,dictatorship
160_1979,dictatorship
160_1980,dictatorship
160_1981,dictatorship
160_1982,dictatorship
160_1983,dictatorship
160_1984,democracy
160_1985,democracy
160_1986,democracy
160_1987,democracy
160_1988,democracy
160_1989,democracy
160_1990,democracy
160_1991,democracy
160_1992,democracy
160_1993,democracy
160_1994,democracy
160_1995,democracy
160_1996,democracy
160_1997,democracy
160_1998,democracy
160_1999,democracy
160_2000,democracy
160_2001,democracy
160_2002,democracy
160_2003,democracy
160_2004,democracy
160_2005,democracy
160_2006,democracy
160_2007,democracy
160_2008,democracy
165_1946,democracy
165_1947,democracy
165_1948,democracy
165_1949,democracy
165_1950,democracy
165_1951,democracy
165_1952,democracy
165_1953,democracy
165_1954,democracy
165_1955,democracy
165_1956,democracy
165_1957,democracy
165_1958,democracy
165_1959,democracy
165_1960,democracy
165_1961,democracy
165_1962,democracy
165_1963,democracy
165_1964,democracy
165_1965,democracy
165_1966,democracy
165_1967,democracy
165_1968,democracy
165_1969,democracy
165_1970,democracy
165_1971,democracy
165_1972,democracy
165_1973,democracy
165_1974,dictatorship
165_1975,dictatorship
165_1976,dictatorship
165_1977,dictatorship
165_1978,dictatorship
165_1979,dictatorship
165_1980,dictatorship
165_1981,dictatorship
165_1982,dictatorship
165_1983,dictatorship
165_1984,dictatorship
165_1985,dictatorship
165_1986,democracy
165_1987,democracy
165_1988,democracy
165_1989,democracy
165_1990,democracy
165_1991,democracy
165_1992,democracy
165_1993,democracy
165_1994,democracy
165_1995,democracy
165_1996,democracy
165_1997,democracy
165_1998,democracy
165_1999,democracy
165_2000,democracy
165_2001,democracy
165_2002,democracy
165_2003,democracy
165_2004,democracy
165_2005,democracy
165_2006,democracy
165_2007,democracy
165_2008,democracy
200_1946,democracy
200_1947,democracy
200_1948,democracy
200_1949,democracy
200_1950,democracy
200_1951,democracy
200_1952,democracy
200_1953,democracy
200_1954,democracy
200_1955,democracy
200_1956,democracy
200_1957,democracy
200_1958,democracy
200_1959,democracy
200_1960,democracy
200_1961,democracy
200_1962,democracy
200_1963,democracy
200_1964,democracy
200_1965,democracy
200_1966,democracy
200_1967,democracy
200_1968,democracy
200_1969,democracy
200_1970,democracy
200_1971,democracy
200_1972,democracy
200_1973,democracy
200_1974,democracy
200_1975,democracy
200_1976,democracy
200_1977,democracy
200_1978,democracy
200_1979,democracy
200_1980,democracy
200_1981,democracy
200_1982,democracy
200_1983,democracy
200_1984,democracy
200_1985,democracy
200_1986,democracy
200_1987,democracy
200_1988,democracy
200_1989,democracy
200_1990,democracy
200_1991,democracy
200_1992,democracy
200_1993,democracy
200_1994,democracy
200_1995,democracy
200_1996,democracy
200_1997,democracy
200_1998,democracy
200_1999,democracy
200_2000,democracy
200_2001,democracy
200_2002,democracy
200_2003,democracy
200_2004,democracy
200_2005,democracy
200_2006,democracy
200_2007,democracy
200_2008,democracy
205_1946,democracy
205_1947,democracy
205_1948,democracy
205_1949,democracy
205_1950,democracy
205_1951,democracy
205_1952,democracy
205_1953,democracy
205_1954,democracy
205_1955,democracy
205_1956,democracy
205_1957,democracy
205_1958,democracy
205_1959,democracy
205_1960,democracy
205_1961,democracy
205_1962,democracy
205_1963,democracy
205_1964,democracy
205_1965,democracy
205_1966,democracy
205_1967,democracy
205_1968,democracy
205_1969,democracy
205_1970,democracy
205_1971,democracy
205_1972,democracy
205_1973,democracy
205_1974,democracy
205_1975,democracy
205_1976,democracy
205_1977,democracy
205_1978,democracy
205_1979,democracy
205_1980,democracy
205_1981,democracy
205_1982,democracy
205_1983,democracy
205_1984,democracy
205_1985,democracy
205_1986,democracy
205_1987,democracy
205_1988,democracy
205_1989,democracy
205_1990,democracy
205_1991,democracy
205_1992,democracy
205_1993,democracy
205_1994,democracy
205_1995,democracy
205_1996,democracy
205_1997,democracy
205_1998,democracy
205_1999,democracy
205_2000,democracy
205_2001,democracy
205_2002,democracy
205_2003,democracy
205_2004,democracy
205_2005,democracy
205_2006,democracy
205_2007,democracy
205_2008,democracy
210_1946,democracy
210_1947,democracy
210_1948,democracy
210_1949,democracy
210_1950,democracy
210_1951,democracy
210_1952,democracy
210_1953,democracy
210_1954,democracy
210_1955,democracy
210_1956,democracy
210_1957,democracy
210_1958,democracy
210_1959,democracy
210_1960,democracy
210_1961,democracy
210_1962,democracy
210_1963,democracy
210_1964,democracy
210_1965,democracy
210_1966,democracy
210_1967,democracy
210_1968,democracy
210_1969,democracy
210_1970,democracy
210_1971,democracy
210_1972,democracy
210_1973,democracy
210_1974,democracy
210_1975,democracy
210_1976,democracy
210_1977,democracy
210_1978,democracy
210_1979,democracy
210_1980,democracy
210_1981,democracy
210_1982,democracy
210_1983,democracy
210_1984,democracy
210_1985,democracy
210_1986,democracy
210_1987,democracy
210_1988,democracy
210_1989,democracy
210_1990,democracy
210_1991,democracy
210_1992,democracy
210_1993,democracy
210_1994,democracy
210_1995,democracy
210_1996,democracy
210_1997,democracy
210_1998,democracy
210_1999,democracy
210_2000,democracy
210_2001,democracy
210_2002,democracy
210_2003,democracy
210_2004,democracy
210_2005,democracy
210_2006,democracy
210_2007,democracy
210_2008,democracy
211_1946,democracy
211_1947,democracy
211_1948,democracy
211_1949,democracy
211_1950,democracy
211_1951,democracy
211_1952,democracy
211_1953,democracy
211_1954,democracy
211_1955,democracy
211_1956,democracy
211_1957,democracy
211_1958,democracy
211_1959,democracy
211_1960,democracy
211_1961,democracy
211_1962,democracy
211_1963,democracy
211_1964,democracy
211_1965,democracy
211_1966,democracy
211_1967,democracy
211_1968,democracy
211_1969,democracy
211_1970,democracy
211_1971,democracy
211_1972,democracy
211_1973,democracy
211_1974,democracy
211_1975,democracy
211_1976,democracy
211_1977,democracy
211_1978,democracy
211_1979,democracy
211_1980,democracy
211_1981,democracy
211_1982,democracy
211_1983,democracy
211_1984,democracy
211_1985,democracy
211_1986,democracy
211_1987,democracy
211_1988,democracy
211_1989,democracy
211_1990,democracy
211_1991,democracy
211_1992,democracy
211_1993,democracy
211_1994,democracy
211_1995,democracy
211_1996,democracy
211_1997,democracy
211_1998,democracy
211_1999,democracy
211_2000,democracy
211_2001,democracy
211_2002,democracy
211_2003,democracy
211_2004,democracy
211_2005,democracy
211_2006,democracy
211_2007,democracy
211_2008,democracy
212_1946,democracy
212_1947,democracy
212_1948,democracy
212_1949,democracy
212_1950,democracy
212_1951,democracy
212_1952,democracy
212_1953,democracy
212_1954,democracy
212_1955,democracy
212_1956,democracy
212_1957,democracy
212_1958,democracy
212_1959,democracy
212_1960,democracy
212_1961,democracy
212_1962,democracy
212_1963,democracy
212_1964,democracy
212_1965,democracy
212_1966,democracy
212_1967,democracy
212_1968,democracy
212_1969,democracy
212_1970,democracy
212_1971,democracy
212_1972,democracy
212_1973,democracy
212_1974,democracy
212_1975,democracy
212_1976,democracy
212_1977,democracy
212_1978,democracy
212_1979,democracy
212_1980,democracy
212_1981,democracy
212_1982,democracy
212_1983,democracy
212_1984,democracy
212_1985,democracy
212_1986,democracy
212_1987,democracy
212_1988,democracy
212_1989,democracy
212_1990,democracy
212_1991,democracy
212_1992,democracy
212_1993,democracy
212_1994,democracy
212_1995,democracy
212_1996,democracy
212_1997,democracy
212_1998,democracy
212_1999,democracy
212_2000,democracy
212_2001,democracy
212_2002,democracy
212_2003,democracy
212_2004,democracy
212_2005,democracy
212_2006,democracy
212_2007,democracy
212_2008,democracy
220_1946,democracy
220_1947,democracy
220_1948,democracy
220_1949,democracy
220_1950,democracy
220_1951,democracy
220_1952,democracy
220_1953,democracy
220_1954,democracy
220_1955,democracy
220_1956,democracy
220_1957,democracy
220_1958,democracy
220_1959,democracy
220_1960,democracy
220_1961,democracy
220_1962,democracy
220_1963,democracy
220_1964,democracy
220_1965,democracy
220_1966,democracy
220_1967,democracy
220_1968,democracy
220_1969,democracy
220_1970,democracy
220_1971,democracy
220_1972,democracy
220_1973,democracy
220_1974,democracy
220_1975,democracy
220_1976,democracy
220_1977,democracy
220_1978,democracy
220_1979,democracy
220_1980,democracy
220_1981,democracy
220_1982,democracy
220_1983,democracy
220_1984,democracy
220_1985,democracy
220_1986,democracy
220_1987,democracy
220_1988,democracy
220_1989,democracy
220_1990,democracy
220_1991,democracy
220_1992,democracy
220_1993,democracy
220_1994,democracy
220_1995,democracy
220_1996,democracy
220_1997,democracy
220_1998,democracy
220_1999,democracy
220_2000,democracy
220_2001,democracy
220_2002,democracy
220_2003,democracy
220_2004,democracy
220_2005,democracy
220_2006,democracy
220_2007,democracy
220_2008,democracy
221_1993,democracy
221_1994,democracy
221_1995,democracy
221_1996,democracy
221_1997,democracy
221_1998,democracy
221_1999,democracy
221_2000,democracy
221_2001,democracy
221_2002,democracy
221_2003,democracy
221_2004,democracy
221_2005,democracy
221_2006,democracy
221_2007,democracy
221_2008,democracy
223_1990,democracy
223_1991,democracy
223_1992,democracy
223_1993,democracy
223_1994,democracy
223_1995,democracy
223_1996,democracy
223_1997,democracy
223_1998,democracy
223_1999,democracy
223_2000,democracy
223_2001,democracy
223_2002,democracy
223_2003,democracy
223_2004,democracy
223_2005,democracy
223_2006,democracy
223_2007,democracy
223_2008,democracy
225_1946,democracy
225_1947,democracy
225_1948,democracy
225_1949,democracy
225_1950,democracy
225_1951,democracy
225_1952,democracy
225_1953,democracy
225_1954,democracy
225_1955,democracy
225_1956,democracy
225_1957,democracy
225_1958,democracy
225_1959,democracy
225_1960,democracy
225_1961,democracy
225_1962,democracy
225_1963,democracy
225_1964,democracy
225_1965,democracy
225_1966,democracy
225_1967,democracy
225_1968,democracy
225_1969,democracy
225_1970,democracy
225_1971,democracy
225_1972,democracy
225_1973,democracy
225_1974,democracy
225_1975,democracy
225_1976,democracy
225_1977,democracy
225_1978,democracy
225_1979,democracy
225_1980,democracy
225_1981,democracy
225_1982,democracy
225_1983,democracy
225_1984,democracy
225_1985,democracy
225_1986,democracy
225_1987,democracy
225_1988,democracy
225_1989,democracy
225_1990,democracy
225_1991,democracy
225_1992,democracy
225_1993,democracy
225_1994,democracy
225_1995,democracy
225_1996,democracy
225_1997,democracy
225_1998,democracy
225_1999,democracy
225_2000,democracy
225_2001,democracy
225_2002,democracy
225_2003,democracy
225_2004,democracy
225_2005,democracy
225_2006,democracy
225_2007,democracy
225_2008,democracy
230_1946,dictatorship
230_1947,dictatorship
230_1948,dictatorship
230_1949,dictatorship
230_1950,dictatorship
