region,city_capital,date,es_family,number_of_oik,all_votes,candidate_votes,candidate_percent,deputy,sex,DOB,exactly_age,age,party,education_wth_na,education_wtht_na,work_binary_status,personality_urls
Алтайский край,г. Барнаул,2017-09-10,Mixed,3,5406,3761,69.5708472068073,1,М,1988-08-22,29.0520547945205,29,ЕДРО,высшее,высшее,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224004189677
Алтайский край,г. Барнаул,2017-09-10,Mixed,12,5676,172,3.03030303030303,0,М,1983-03-21,34.4739726027397,34,ЯБЛОКО,высшее,высшее,absent_information,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224006218689
Алтайский край,г. Барнаул,2017-09-10,Mixed,16,5225,725,13.8755980861244,0,М,1956-01-30,61.6109589041096,61,КПРФ,высшее,высшее,absent_information,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224007185846
Алтайский край,г. Барнаул,2017-09-10,Mixed,1,5381,576,10.7043300501765,0,М,1953-02-22,64.5479452054795,64,ЯБЛОКО,высшее,высшее,governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224004190053
Алтайский край,г. Барнаул,2017-09-10,Mixed,7,5435,2737,50.3587856485741,1,М,1959-11-11,57.8301369863014,58,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224005248851
Алтайский край,г. Барнаул,2017-09-10,Mixed,3,5406,534,9.87791342952275,0,М,1973-11-02,43.8547945205479,44,ЛДПР,высшее,высшее,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224004190111
Алтайский край,г. Барнаул,2017-09-10,Mixed,15,4197,230,5.48010483678818,0,Ж,1958-01-01,59.6904109589041,59,ПАТРИОТЫ РОССИИ,высшее,высшее,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224007185665
Алтайский край,г. Барнаул,2017-09-10,Mixed,14,5054,798,15.7894736842105,0,Ж,1980-12-04,36.7671232876712,37,КПРФ,профессиональное,профессиональное,governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224007186318
Алтайский край,г. Барнаул,2017-09-10,Mixed,11,4921,200,4.06421459053038,0,Ж,1990-03-28,27.4547945205479,27,ЯБЛОКО,высшее,высшее,absent_information,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224006218943
Алтайский край,г. Барнаул,2017-09-10,Mixed,15,4197,2089,49.7736478436979,1,Ж,1965-02-08,52.586301369863,52,ЕДРО,высшее,высшее,governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224007185760
Алтайский край,г. Барнаул,2017-09-10,Mixed,2,4517,771,17.0688510073057,0,М,1971-01-11,46.6630136986301,46,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224004189810
Алтайский край,г. Барнаул,2017-09-10,Mixed,16,5225,302,5.7799043062201,0,М,1967-02-19,50.5561643835616,50,САМОВЫДВИЖЕНИЕ,школьное,absent_information,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224007186098
Алтайский край,г. Барнаул,2017-09-10,Mixed,17,3986,276,6.92423482187657,0,Ж,1969-03-30,48.4493150684931,48,ЯБЛОКО,высшее,высшее,absent_information,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224008212728
Алтайский край,г. Барнаул,2017-09-10,Mixed,6,5827,1167,20.0274583833877,0,М,1975-11-10,41.8328767123288,42,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224005249913
Алтайский край,г. Барнаул,2017-09-10,Mixed,16,5225,273,5.22488038277512,0,М,1980-07-17,37.1506849315069,37,small party,высшее,высшее,absent_information,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224007185482
Алтайский край,г. Барнаул,2017-09-10,Mixed,14,5054,513,10.1503759398496,0,М,1988-04-18,29.3972602739726,29,ЛДПР,высшее,высшее,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224007185928
Алтайский край,г. Барнаул,2017-09-10,Mixed,2,4517,749,16.5818020810272,0,М,1970-08-20,47.0575342465753,47,КПРФ,высшее,высшее,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224004190031
Алтайский край,г. Барнаул,2017-09-10,Mixed,8,4680,2742,58.5897435897436,1,М,1961-07-27,56.1232876712329,56,ЕДРО,высшее,высшее,governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224005249784
Алтайский край,г. Барнаул,2017-09-10,Mixed,1,5381,2308,42.8916558260546,1,Ж,1982-09-24,34.9616438356164,35,ЕДРО,высшее,высшее,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224004189721
Алтайский край,г. Барнаул,2017-09-10,Mixed,7,5435,585,10.763569457221701,0,Ж,1993-08-04,24.1013698630137,24,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.altai-terr.vybory.izbirkom.ru/region/region/altai-terr?action=show&root=1&tvd=422422089280&vrn=422422089275&region=22&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4224005250096
Архангельская область,г. Архангельск,2009-10-11,Plural,29,1059,82,7.74315391879131,0,М,1977-01-23,32.7150684931507,32,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=429400494665
Архангельская область,г. Архангельск,2009-10-11,Plural,14,1315,26,1.97718631178707,0,М,1984-04-09,25.5068493150685,25,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=429400596782
Архангельская область,г. Архангельск,2009-10-11,Plural,20,1578,209,13.2446134347275,0,М,1977-02-09,32.6684931506849,32,ЛДПР,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193020
Архангельская область,г. Архангельск,2009-10-11,Plural,20,1578,231,14.638783269962,0,М,1963-04-05,46.5178082191781,46,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193636
Архангельская область,г. Архангельск,2009-10-11,Plural,20,1578,630,39.9239543726236,1,М,1956-04-24,53.4657534246575,53,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=429400194054
Архангельская область,г. Архангельск,2009-10-11,Plural,6,1099,22,2.00181983621474,0,М,1979-07-08,30.2602739726027,30,ЛДПР,школьное,школьное,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193002
Архангельская область,г. Архангельск,2009-10-11,Plural,11,1360,230,16.9117647058824,0,М,1976-05-15,33.4082191780822,33,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193629
Архангельская область,г. Архангельск,2009-10-11,Plural,5,1154,19,1.64644714038128,0,М,1976-12-07,32.8438356164384,33,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=429400697615
Архангельская область,г. Архангельск,2009-10-11,Plural,14,1315,239,18.1749049429658,0,М,1987-10-06,22.013698630137,22,КПРФ,школьное,школьное,governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193695
Архангельская область,г. Архангельск,2009-10-11,Plural,14,1315,188,14.2965779467681,0,Ж,1978-09-25,31.0438356164384,31,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193631
Архангельская область,г. Архангельск,2009-10-11,Plural,25,1268,182,14.3533123028391,0,Ж,1948-06-29,61.2849315068493,61,КПРФ,профессиональное,профессиональное,governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193705
Архангельская область,г. Архангельск,2009-10-11,Plural,10,1188,31,2.60942760942761,0,М,1983-08-07,26.1780821917808,26,САМОВЫДВИЖЕНИЕ,профессиональное,профессиональное,absent_information,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=429400596747
Архангельская область,г. Архангельск,2009-10-11,Plural,27,1281,42,3.27868852459016,0,М,1972-03-12,37.5835616438356,37,ЛДПР,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193025
Архангельская область,г. Архангельск,2009-10-11,Plural,16,1319,476,36.0879454131918,1,М,1976-05-24,33.3835616438356,33,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193633
Архангельская область,г. Архангельск,2009-10-11,Plural,26,1287,553,42.968142968143,1,М,1971-07-27,38.2082191780822,38,ЕДРО,высшее,высшее,governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300192947
Архангельская область,г. Архангельск,2009-10-11,Plural,15,1918,609,31.7518248175182,0,М,1967-05-02,42.4438356164384,42,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193632
Архангельская область,г. Архангельск,2009-10-11,Plural,23,1311,314,23.951182303585,1,Ж,1975-08-02,34.1917808219178,34,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193639
Архангельская область,г. Архангельск,2009-10-11,Plural,17,1447,336,23.2204561161023,0,М,1949-08-22,60.1369863013699,60,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193634
Архангельская область,г. Архангельск,2009-10-11,Plural,2,1247,211,16.9206094627105,0,М,1970-10-16,38.986301369863,39,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.arkhangelsk.vybory.izbirkom.ru/region/region/arkhangelsk?action=show&root=1&tvd=329300191781&vrn=329300191777&region=29&global=&sub_region=0&prver=0&pronetvd=null&cuiknum=null&type=341&vibid=329300193542
