polityIV_ccode,polityIV_country,year,polity,polity2,id
42,Dominican Republic,1887,-3,-3,42_1887
42,Dominican Republic,1888,-3,-3,42_1888
42,Dominican Republic,1889,-3,-3,42_1889
42,Dominican Republic,1890,-3,-3,42_1890
42,Dominican Republic,1891,-3,-3,42_1891
42,Dominican Republic,1892,-3,-3,42_1892
42,Dominican Republic,1893,-3,-3,42_1893
42,Dominican Republic,1894,-3,-3,42_1894
42,Dominican Republic,1895,-3,-3,42_1895
42,Dominican Republic,1896,-3,-3,42_1896
42,Dominican Republic,1897,-3,-3,42_1897
42,Dominican Republic,1898,-3,-3,42_1898
42,Dominican Republic,1899,-3,-3,42_1899
42,Dominican Republic,1900,-3,-3,42_1900
42,Dominican Republic,1901,-3,-3,42_1901
42,Dominican Republic,1902,-3,-3,42_1902
42,Dominican Republic,1903,-3,-3,42_1903
42,Dominican Republic,1904,-3,-3,42_1904
42,Dominican Republic,1905,-3,-3,42_1905
42,Dominican Republic,1906,-3,-3,42_1906
42,Dominican Republic,1907,-3,-3,42_1907
42,Dominican Republic,1908,-3,-3,42_1908
42,Dominican Republic,1909,-3,-3,42_1909
42,Dominican Republic,1910,-3,-3,42_1910
42,Dominican Republic,1911,-3,-3,42_1911
42,Dominican Republic,1912,-3,-3,42_1912
42,Dominican Republic,1913,-3,-3,42_1913
42,Dominican Republic,1914,-66,NA,42_1914
42,Dominican Republic,1915,-66,NA,42_1915
42,Dominican Republic,1916,-66,NA,42_1916
42,Dominican Republic,1917,-66,NA,42_1917
42,Dominican Republic,1918,-66,NA,42_1918
42,Dominican Republic,1919,-66,NA,42_1919
42,Dominican Republic,1920,-66,NA,42_1920
42,Dominican Republic,1921,-66,NA,42_1921
42,Dominican Republic,1922,-66,NA,42_1922
42,Dominican Republic,1923,-66,NA,42_1923
42,Dominican Republic,1924,-66,NA,42_1924
42,Dominican Republic,1925,-3,-3,42_1925
42,Dominican Republic,1926,-3,-3,42_1926
42,Dominican Republic,1927,-3,-3,42_1927
42,Dominican Republic,1928,-3,-3,42_1928
42,Dominican Republic,1929,-3,-3,42_1929
42,Dominican Republic,1930,-88,-5,42_1930
42,Dominican Republic,1931,-88,-7,42_1931
42,Dominican Republic,1932,-9,-9,42_1932
42,Dominican Republic,1933,-9,-9,42_1933
42,Dominican Republic,1934,-9,-9,42_1934
42,Dominican Republic,1935,-9,-9,42_1935
42,Dominican Republic,1936,-9,-9,42_1936
42,Dominican Republic,1937,-9,-9,42_1937
42,Dominican Republic,1938,-9,-9,42_1938
42,Dominican Republic,1939,-9,-9,42_1939
42,Dominican Republic,1940,-9,-9,42_1940
42,Dominican Republic,1941,-9,-9,42_1941
42,Dominican Republic,1942,-9,-9,42_1942
42,Dominican Republic,1943,-9,-9,42_1943
42,Dominican Republic,1944,-9,-9,42_1944
42,Dominican Republic,1945,-9,-9,42_1945
42,Dominican Republic,1946,-9,-9,42_1946
42,Dominican Republic,1947,-9,-9,42_1947
42,Dominican Republic,1948,-9,-9,42_1948
42,Dominican Republic,1949,-9,-9,42_1949
42,Dominican Republic,1950,-9,-9,42_1950
42,Dominican Republic,1951,-9,-9,42_1951
42,Dominican Republic,1952,-9,-9,42_1952
42,Dominican Republic,1953,-9,-9,42_1953
42,Dominican Republic,1954,-9,-9,42_1954
42,Dominican Republic,1955,-9,-9,42_1955
42,Dominican Republic,1956,-9,-9,42_1956
42,Dominican Republic,1957,-9,-9,42_1957
42,Dominican Republic,1958,-9,-9,42_1958
42,Dominican Republic,1959,-9,-9,42_1959
42,Dominican Republic,1960,-9,-9,42_1960
42,Dominican Republic,1961,-88,0,42_1961
42,Dominican Republic,1962,8,8,42_1962
42,Dominican Republic,1963,-77,0,42_1963
42,Dominican Republic,1964,-77,0,42_1964
42,Dominican Republic,1965,-77,0,42_1965
42,Dominican Republic,1966,-3,-3,42_1966
42,Dominican Republic,1967,-3,-3,42_1967
42,Dominican Republic,1968,-3,-3,42_1968
42,Dominican Republic,1969,-3,-3,42_1969
42,Dominican Republic,1970,-3,-3,42_1970
42,Dominican Republic,1971,-3,-3,42_1971
42,Dominican Republic,1972,-3,-3,42_1972
42,Dominican Republic,1973,-3,-3,42_1973
42,Dominican Republic,1974,-3,-3,42_1974
42,Dominican Republic,1975,-3,-3,42_1975
42,Dominican Republic,1976,-3,-3,42_1976
42,Dominican Republic,1977,-3,-3,42_1977
42,Dominican Republic,1978,6,6,42_1978
42,Dominican Republic,1979,6,6,42_1979
42,Dominican Republic,1980,6,6,42_1980
42,Dominican Republic,1981,6,6,42_1981
42,Dominican Republic,1982,6,6,42_1982
42,Dominican Republic,1983,6,6,42_1983
42,Dominican Republic,1984,6,6,42_1984
42,Dominican Republic,1985,6,6,42_1985
42,Dominican Republic,1986,6,6,42_1986
42,Dominican Republic,1987,6,6,42_1987
42,Dominican Republic,1988,6,6,42_1988
42,Dominican Republic,1989,6,6,42_1989
42,Dominican Republic,1990,6,6,42_1990
42,Dominican Republic,1991,6,6,42_1991
42,Dominican Republic,1992,6,6,42_1992
42,Dominican Republic,1993,6,6,42_1993
42,Dominican Republic,1994,5,5,42_1994
42,Dominican Republic,1995,5,5,42_1995
42,Dominican Republic,1996,8,8,42_1996
42,Dominican Republic,1997,8,8,42_1997
42,Dominican Republic,1998,8,8,42_1998
42,Dominican Republic,1999,8,8,42_1999
42,Dominican Republic,2000,8,8,42_2000
42,Dominican Republic,2001,8,8,42_2001
42,Dominican Republic,2002,8,8,42_2002
42,Dominican Republic,2003,8,8,42_2003
42,Dominican Republic,2004,8,8,42_2004
42,Dominican Republic,2005,8,8,42_2005
42,Dominican Republic,2006,8,8,42_2006
42,Dominican Republic,2007,8,8,42_2007
42,Dominican Republic,2008,8,8,42_2008
42,Dominican Republic,2009,8,8,42_2009
42,Dominican Republic,2010,8,8,42_2010
42,Dominican Republic,2011,8,8,42_2011
42,Dominican Republic,2012,8,8,42_2012
42,Dominican Republic,2013,8,8,42_2013
42,Dominican Republic,2014,8,8,42_2014
42,Dominican Republic,2015,8,8,42_2015
42,Dominican Republic,2016,7,7,42_2016
42,Dominican Republic,2017,7,7,42_2017
42,Dominican Republic,2018,7,7,42_2018
51,Jamaica,1959,10,10,51_1959
51,Jamaica,1960,10,10,51_1960
51,Jamaica,1961,10,10,51_1961
51,Jamaica,1962,10,10,51_1962
51,Jamaica,1963,10,10,51_1963
51,Jamaica,1964,10,10,51_1964
51,Jamaica,1965,10,10,51_1965
51,Jamaica,1966,10,10,51_1966
51,Jamaica,1967,10,10,51_1967
51,Jamaica,1968,10,10,51_1968
51,Jamaica,1969,10,10,51_1969
51,Jamaica,1970,10,10,51_1970
51,Jamaica,1971,10,10,51_1971
51,Jamaica,1972,10,10,51_1972
51,Jamaica,1973,10,10,51_1973
51,Jamaica,1974,10,10,51_1974
51,Jamaica,1975,10,10,51_1975
51,Jamaica,1976,10,10,51_1976
51,Jamaica,1977,10,10,51_1977
51,Jamaica,1978,10,10,51_1978
51,Jamaica,1979,10,10,51_1979
51,Jamaica,1980,10,10,51_1980
51,Jamaica,1981,10,10,51_1981
51,Jamaica,1982,10,10,51_1982
51,Jamaica,1983,10,10,51_1983
51,Jamaica,1984,10,10,51_1984
51,Jamaica,1985,10,10,51_1985
51,Jamaica,1986,10,10,51_1986
51,Jamaica,1987,10,10,51_1987
51,Jamaica,1988,10,10,51_1988
51,Jamaica,1989,10,10,51_1989
51,Jamaica,1990,10,10,51_1990
51,Jamaica,1991,10,10,51_1991
51,Jamaica,1992,10,10,51_1992
51,Jamaica,1993,9,9,51_1993
51,Jamaica,1994,9,9,51_1994
51,Jamaica,1995,9,9,51_1995
51,Jamaica,1996,9,9,51_1996
51,Jamaica,1997,9,9,51_1997
51,Jamaica,1998,9,9,51_1998
51,Jamaica,1999,9,9,51_1999
51,Jamaica,2000,9,9,51_2000
51,Jamaica,2001,9,9,51_2001
51,Jamaica,2002,9,9,51_2002
51,Jamaica,2003,9,9,51_2003
51,Jamaica,2004,9,9,51_2004
51,Jamaica,2005,9,9,51_2005
51,Jamaica,2006,9,9,51_2006
51,Jamaica,2007,9,9,51_2007
51,Jamaica,2008,9,9,51_2008
51,Jamaica,2009,9,9,51_2009
51,Jamaica,2010,9,9,51_2010
51,Jamaica,2011,9,9,51_2011
51,Jamaica,2012,9,9,51_2012
51,Jamaica,2013,9,9,51_2013
51,Jamaica,2014,9,9,51_2014
51,Jamaica,2015,9,9,51_2015
51,Jamaica,2016,9,9,51_2016
51,Jamaica,2017,9,9,51_2017
51,Jamaica,2018,9,9,51_2018
52,Trinidad and Tobago,1962,8,8,52_1962
52,Trinidad and Tobago,1963,8,8,52_1963
52,Trinidad and Tobago,1964,8,8,52_1964
52,Trinidad and Tobago,1965,8,8,52_1965
52,Trinidad and Tobago,1966,8,8,52_1966
52,Trinidad and Tobago,1967,8,8,52_1967
52,Trinidad and Tobago,1968,8,8,52_1968
52,Trinidad and Tobago,1969,8,8,52_1969
52,Trinidad and Tobago,1970,8,8,52_1970
52,Trinidad and Tobago,1971,8,8,52_1971
52,Trinidad and Tobago,1972,8,8,52_1972
52,Trinidad and Tobago,1973,8,8,52_1973
52,Trinidad and Tobago,1974,8,8,52_1974
52,Trinidad and Tobago,1975,8,8,52_1975
52,Trinidad and Tobago,1976,8,8,52_1976
52,Trinidad and Tobago,1977,8,8,52_1977
52,Trinidad and Tobago,1978,8,8,52_1978
52,Trinidad and Tobago,1979,8,8,52_1979
52,Trinidad and Tobago,1980,8,8,52_1980
52,Trinidad and Tobago,1981,8,8,52_1981
52,Trinidad and Tobago,1982,8,8,52_1982
52,Trinidad and Tobago,1983,8,8,52_1983
52,Trinidad and Tobago,1984,9,9,52_1984
52,Trinidad and Tobago,1985,9,9,52_1985
52,Trinidad and Tobago,1986,9,9,52_1986
52,Trinidad and Tobago,1987,9,9,52_1987
52,Trinidad and Tobago,1988,9,9,52_1988
52,Trinidad and Tobago,1989,9,9,52_1989
52,Trinidad and Tobago,1990,9,9,52_1990
52,Trinidad and Tobago,1991,9,9,52_1991
52,Trinidad and Tobago,1992,9,9,52_1992
52,Trinidad and Tobago,1993,9,9,52_1993
52,Trinidad and Tobago,1994,9,9,52_1994
52,Trinidad and Tobago,1995,9,9,52_1995
52,Trinidad and Tobago,1996,9,9,52_1996
52,Trinidad and Tobago,1997,10,10,52_1997
52,Trinidad and Tobago,1998,10,10,52_1998
52,Trinidad and Tobago,1999,10,10,52_1999
52,Trinidad and Tobago,2000,10,10,52_2000
52,Trinidad and Tobago,2001,10,10,52_2001
52,Trinidad and Tobago,2002,10,10,52_2002
52,Trinidad and Tobago,2003,10,10,52_2003
52,Trinidad and Tobago,2004,10,10,52_2004
52,Trinidad and Tobago,2005,10,10,52_2005
52,Trinidad and Tobago,2006,10,10,52_2006
52,Trinidad and Tobago,2007,10,10,52_2007
52,Trinidad and Tobago,2008,10,10,52_2008
52,Trinidad and Tobago,2009,10,10,52_2009
52,Trinidad and Tobago,2010,10,10,52_2010
52,Trinidad and Tobago,2011,10,10,52_2011
52,Trinidad and Tobago,2012,10,10,52_2012
52,Trinidad and Tobago,2013,10,10,52_2013
52,Trinidad and Tobago,2014,10,10,52_2014
52,Trinidad and Tobago,2015,10,10,52_2015
52,Trinidad and Tobago,2016,10,10,52_2016
52,Trinidad and Tobago,2017,10,10,52_2017
52,Trinidad and Tobago,2018,10,10,52_2018
70,Mexico,1822,-1,-1,70_1822
70,Mexico,1823,-1,-1,70_1823
70,Mexico,1824,-1,-1,70_1824
70,Mexico,1825,-1,-1,70_1825
70,Mexico,1826,-1,-1,70_1826
70,Mexico,1827,-1,-1,70_1827
70,Mexico,1828,-1,-1,70_1828
70,Mexico,1829,-1,-1,70_1829
70,Mexico,1830,-1,-1,70_1830
70,Mexico,1831,-1,-1,70_1831
70,Mexico,1832,-1,-1,70_1832
70,Mexico,1833,-1,-1,70_1833
70,Mexico,1834,-88,-2,70_1834
70,Mexico,1835,-3,-3,70_1835
70,Mexico,1836,-3,-3,70_1836
70,Mexico,1837,-3,-3,70_1837
70,Mexico,1838,-3,-3,70_1838
70,Mexico,1839,-3,-3,70_1839
70,Mexico,1840,-3,-3,70_1840
70,Mexico,1841,-3,-3,70_1841
70,Mexico,1842,-3,-3,70_1842
70,Mexico,1843,-3,-3,70_1843
70,Mexico,1844,-3,-3,70_1844
70,Mexico,1845,-3,-3,70_1845
70,Mexico,1846,-66,NA,70_1846
70,Mexico,1847,-66,NA,70_1847
70,Mexico,1848,-3,-3,70_1848
70,Mexico,1849,-3,-3,70_1849
70,Mexico,1850,-3,-3,70_1850
70,Mexico,1851,-3,-3,70_1851
70,Mexico,1852,-3,-3,70_1852
70,Mexico,1853,-3,-3,70_1853
70,Mexico,1854,-3,-3,70_1854
70,Mexico,1855,-3,-3,70_1855
70,Mexico,1856,-3,-3,70_1856
70,Mexico,1857,-3,-3,70_1857
70,Mexico,1858,-3,-3,70_1858
70,Mexico,1859,-3,-3,70_1859
70,Mexico,1860,-3,-3,70_1860
70,Mexico,1861,-3,-3,70_1861
70,Mexico,1862,-3,-3,70_1862
70,Mexico,1863,-66,NA,70_1863
70,Mexico,1864,-3,-3,70_1864
70,Mexico,1865,-3,-3,70_1865
70,Mexico,1866,-3,-3,70_1866
70,Mexico,1867,-5,-5,70_1867
70,Mexico,1868,-5,-5,70_1868
70,Mexico,1869,-5,-5,70_1869
70,Mexico,1870,-5,-5,70_1870
70,Mexico,1871,-5,-5,70_1871
70,Mexico,1872,-5,-5,70_1872
70,Mexico,1873,-5,-5,70_1873
70,Mexico,1874,-5,-5,70_1874
70,Mexico,1875,-5,-5,70_1875
70,Mexico,1876,-88,-6,70_1876
70,Mexico,1877,-88,-7,70_1877
70,Mexico,1878,-88,-8,70_1878
70,Mexico,1879,-88,-9,70_1879
70,Mexico,1880,-9,-9,70_1880
70,Mexico,1881,-9,-9,70_1881
70,Mexico,1882,-9,-9,70_1882
70,Mexico,1883,-9,-9,70_1883
70,Mexico,1884,-9,-9,70_1884
70,Mexico,1885,-9,-9,70_1885
70,Mexico,1886,-9,-9,70_1886
70,Mexico,1887,-9,-9,70_1887
70,Mexico,1888,-9,-9,70_1888
70,Mexico,1889,-9,-9,70_1889
70,Mexico,1890,-9,-9,70_1890
70,Mexico,1891,-9,-9,70_1891
70,Mexico,1892,-9,-9,70_1892
70,Mexico,1893,-9,-9,70_1893
70,Mexico,1894,-9,-9,70_1894
70,Mexico,1895,-9,-9,70_1895
70,Mexico,1896,-9,-9,70_1896
70,Mexico,1897,-9,-9,70_1897
70,Mexico,1898,-9,-9,70_1898
70,Mexico,1899,-9,-9,70_1899
70,Mexico,1900,-9,-9,70_1900
70,Mexico,1901,-9,-9,70_1901
70,Mexico,1902,-9,-9,70_1902
70,Mexico,1903,-9,-9,70_1903
70,Mexico,1904,-9,-9,70_1904
70,Mexico,1905,-9,-9,70_1905
70,Mexico,1906,-9,-9,70_1906
70,Mexico,1907,-9,-9,70_1907
70,Mexico,1908,-9,-9,70_1908
70,Mexico,1909,-9,-9,70_1909
70,Mexico,1910,-9,-9,70_1910
70,Mexico,1911,-77,0,70_1911
70,Mexico,1912,-77,0,70_1912
70,Mexico,1913,-77,0,70_1913
70,Mexico,1914,-77,0,70_1914
70,Mexico,1915,-77,0,70_1915
70,Mexico,1916,-77,0,70_1916
70,Mexico,1917,-1,-1,70_1917
70,Mexico,1918,-1,-1,70_1918
70,Mexico,1919,-1,-1,70_1919
70,Mexico,1920,-1,-1,70_1920
70,Mexico,1921,-1,-1,70_1921
70,Mexico,1922,-1,-1,70_1922
70,Mexico,1923,-1,-1,70_1923
70,Mexico,1924,-3,-3,70_1924
70,Mexico,1925,-3,-3,70_1925
70,Mexico,1926,-3,-3,70_1926
70,Mexico,1927,-3,-3,70_1927
70,Mexico,1928,-3,-3,70_1928
70,Mexico,1929,-3,-3,70_1929
70,Mexico,1930,-6,-6,70_1930
70,Mexico,1931,-6,-6,70_1931
70,Mexico,1932,-6,-6,70_1932
70,Mexico,1933,-6,-6,70_1933
70,Mexico,1934,-6,-6,70_1934
70,Mexico,1935,-6,-6,70_1935
70,Mexico,1936,-6,-6,70_1936
70,Mexico,1937,-6,-6,70_1937
70,Mexico,1938,-6,-6,70_1938
70,Mexico,1939,-6,-6,70_1939
70,Mexico,1940,-6,-6,70_1940
70,Mexico,1941,-6,-6,70_1941
70,Mexico,1942,-6,-6,70_1942
70,Mexico,1943,-6,-6,70_1943
70,Mexico,1944,-6,-6,70_1944
70,Mexico,1945,-6,-6,70_1945
70,Mexico,1946,-6,-6,70_1946
70,Mexico,1947,-6,-6,70_1947
70,Mexico,1948,-6,-6,70_1948
70,Mexico,1949,-6,-6,70_1949
70,Mexico,1950,-6,-6,70_1950
70,Mexico,1951,-6,-6,70_1951
70,Mexico,1952,-6,-6,70_1952
70,Mexico,1953,-6,-6,70_1953
70,Mexico,1954,-6,-6,70_1954
70,Mexico,1955,-6,-6,70_1955
70,Mexico,1956,-6,-6,70_1956
70,Mexico,1957,-6,-6,70_1957
70,Mexico,1958,-6,-6,70_1958
70,Mexico,1959,-6,-6,70_1959
70,Mexico,1960,-6,-6,70_1960
70,Mexico,1961,-6,-6,70_1961
70,Mexico,1962,-6,-6,70_1962
70,Mexico,1963,-6,-6,70_1963
70,Mexico,1964,-6,-6,70_1964
70,Mexico,1965,-6,-6,70_1965
70,Mexico,1966,-6,-6,70_1966
70,Mexico,1967,-6,-6,70_1967
70,Mexico,1968,-6,-6,70_1968
70,Mexico,1969,-6,-6,70_1969
70,Mexico,1970,-6,-6,70_1970
70,Mexico,1971,-6,-6,70_1971
70,Mexico,1972,-6,-6,70_1972
70,Mexico,1973,-6,-6,70_1973
70,Mexico,1974,-6,-6,70_1974
70,Mexico,1975,-6,-6,70_1975
70,Mexico,1976,-6,-6,70_1976
70,Mexico,1977,-3,-3,70_1977
70,Mexico,1978,-3,-3,70_1978
70,Mexico,1979,-3,-3,70_1979
70,Mexico,1980,-3,-3,70_1980
70,Mexico,1981,-3,-3,70_1981
70,Mexico,1982,-3,-3,70_1982
70,Mexico,1983,-3,-3,70_1983
70,Mexico,1984,-3,-3,70_1984
70,Mexico,1985,-3,-3,70_1985
70,Mexico,1986,-3,-3,70_1986
70,Mexico,1987,-3,-3,70_1987
70,Mexico,1988,0,0,70_1988
70,Mexico,1989,0,0,70_1989
70,Mexico,1990,0,0,70_1990
70,Mexico,1991,0,0,70_1991
70,Mexico,1992,0,0,70_1992
70,Mexico,1993,0,0,70_1993
70,Mexico,1994,4,4,70_1994
70,Mexico,1995,4,4,70_1995
70,Mexico,1996,4,4,70_1996
70,Mexico,1997,6,6,70_1997
70,Mexico,1998,6,6,70_1998
70,Mexico,1999,6,6,70_1999
70,Mexico,2000,8,8,70_2000
70,Mexico,2001,8,8,70_2001
70,Mexico,2002,8,8,70_2002
70,Mexico,2003,8,8,70_2003
70,Mexico,2004,8,8,70_2004
70,Mexico,2005,8,8,70_2005
70,Mexico,2006,8,8,70_2006
70,Mexico,2007,8,8,70_2007
70,Mexico,2008,8,8,70_2008
70,Mexico,2009,8,8,70_2009
70,Mexico,2010,8,8,70_2010
70,Mexico,2011,8,8,70_2011
70,Mexico,2012,8,8,70_2012
70,Mexico,2013,8,8,70_2013
70,Mexico,2014,8,8,70_2014
70,Mexico,2015,8,8,70_2015
70,Mexico,2016,8,8,70_2016
70,Mexico,2017,8,8,70_2017
70,Mexico,2018,8,8,70_2018
89,United Province CA,1824,2,2,89_1824
89,United Province CA,1825,2,2,89_1825
89,United Province CA,1826,2,2,89_1826
89,United Province CA,1827,2,2,89_1827
89,United Province CA,1828,2,2,89_1828
89,United Province CA,1829,2,2,89_1829
89,United Province CA,1830,2,2,89_1830
89,United Province CA,1831,2,2,89_1831
89,United Province CA,1832,2,2,89_1832
89,United Province CA,1833,2,2,89_1833
89,United Province CA,1834,2,2,89_1834
89,United Province CA,1835,2,2,89_1835
89,United Province CA,1836,2,2,89_1836
89,United Province CA,1837,2,2,89_1837
89,United Province CA,1838,2,2,89_1838
90,Guatemala,1839,-3,-3,90_1839
90,Guatemala,1840,-3,-3,90_1840
90,Guatemala,1841,-3,-3,90_1841
90,Guatemala,1842,-3,-3,90_1842
90,Guatemala,1843,-3,-3,90_1843
90,Guatemala,1844,-3,-3,90_1844
90,Guatemala,1845,-3,-3,90_1845
90,Guatemala,1846,-3,-3,90_1846
90,Guatemala,1847,-3,-3,90_1847
90,Guatemala,1848,-3,-3,90_1848
90,Guatemala,1849,-3,-3,90_1849
90,Guatemala,1850,-1,-1,90_1850
90,Guatemala,1851,-1,-1,90_1851
90,Guatemala,1852,-1,-1,90_1852
90,Guatemala,1853,-1,-1,90_1853
90,Guatemala,1854,-3,-3,90_1854
90,Guatemala,1855,-3,-3,90_1855
90,Guatemala,1856,-3,-3,90_1856
90,Guatemala,1857,-3,-3,90_1857
90,Guatemala,1858,-3,-3,90_1858
90,Guatemala,1859,-3,-3,90_1859
90,Guatemala,1860,-3,-3,90_1860
90,Guatemala,1861,-3,-3,90_1861
90,Guatemala,1862,-3,-3,90_1862
90,Guatemala,1863,-3,-3,90_1863
90,Guatemala,1864,-3,-3,90_1864
90,Guatemala,1865,-3,-3,90_1865
90,Guatemala,1866,-3,-3,90_1866
90,Guatemala,1867,-3,-3,90_1867
90,Guatemala,1868,-3,-3,90_1868
90,Guatemala,1869,-3,-3,90_1869
90,Guatemala,1870,-3,-3,90_1870
90,Guatemala,1871,-88,-2,90_1871
90,Guatemala,1872,-88,-2,90_1872
90,Guatemala,1873,-1,-1,90_1873
90,Guatemala,1874,-1,-1,90_1874
90,Guatemala,1875,-1,-1,90_1875
90,Guatemala,1876,-5,-5,90_1876
90,Guatemala,1877,-5,-5,90_1877
90,Guatemala,1878,-5,-5,90_1878
90,Guatemala,1879,2,2,90_1879
90,Guatemala,1880,2,2,90_1880
90,Guatemala,1881,2,2,90_1881
90,Guatemala,1882,2,2,90_1882
90,Guatemala,1883,2,2,90_1883
90,Guatemala,1884,2,2,90_1884
90,Guatemala,1885,2,2,90_1885
90,Guatemala,1886,2,2,90_1886
90,Guatemala,1887,2,2,90_1887
90,Guatemala,1888,2,2,90_1888
90,Guatemala,1889,2,2,90_1889
90,Guatemala,1890,2,2,90_1890
90,Guatemala,1891,2,2,90_1891
90,Guatemala,1892,2,2,90_1892
90,Guatemala,1893,2,2,90_1893
90,Guatemala,1894,2,2,90_1894
90,Guatemala,1895,2,2,90_1895
90,Guatemala,1896,-3,-3,90_1896
90,Guatemala,1897,-3,-3,90_1897
90,Guatemala,1898,2,2,90_1898
90,Guatemala,1899,2,2,90_1899
90,Guatemala,1900,-9,-9,90_1900
90,Guatemala,1901,-9,-9,90_1901
90,Guatemala,1902,-9,-9,90_1902
90,Guatemala,1903,-9,-9,90_1903
90,Guatemala,1904,-9,-9,90_1904
90,Guatemala,1905,-9,-9,90_1905
90,Guatemala,1906,-9,-9,90_1906
90,Guatemala,1907,-9,-9,90_1907
90,Guatemala,1908,-9,-9,90_1908
90,Guatemala,1909,-9,-9,90_1909
90,Guatemala,1910,-9,-9,90_1910
90,Guatemala,1911,-9,-9,90_1911
90,Guatemala,1912,-9,-9,90_1912
90,Guatemala,1913,-9,-9,90_1913
90,Guatemala,1914,-9,-9,90_1914
90,Guatemala,1915,-9,-9,90_1915
90,Guatemala,1916,-9,-9,90_1916
90,Guatemala,1917,-9,-9,90_1917
90,Guatemala,1918,-9,-9,90_1918
90,Guatemala,1919,-9,-9,90_1919
90,Guatemala,1920,-9,-9,90_1920
90,Guatemala,1921,2,2,90_1921
90,Guatemala,1922,2,2,90_1922
90,Guatemala,1923,2,2,90_1923
90,Guatemala,1924,2,2,90_1924
90,Guatemala,1925,2,2,90_1925
90,Guatemala,1926,2,2,90_1926
90,Guatemala,1927,2,2,90_1927
90,Guatemala,1928,2,2,90_1928
90,Guatemala,1929,2,2,90_1929
90,Guatemala,1930,2,2,90_1930
90,Guatemala,1931,-9,-9,90_1931
90,Guatemala,1932,-9,-9,90_1932
90,Guatemala,1933,-9,-9,90_1933
90,Guatemala,1934,-9,-9,90_1934
90,Guatemala,1935,-9,-9,90_1935
90,Guatemala,1936,-9,-9,90_1936
90,Guatemala,1937,-9,-9,90_1937
90,Guatemala,1938,-9,-9,90_1938
90,Guatemala,1939,-9,-9,90_1939
90,Guatemala,1940,-9,-9,90_1940
90,Guatemala,1941,-9,-9,90_1941
90,Guatemala,1942,-9,-9,90_1942
90,Guatemala,1943,-9,-9,90_1943
90,Guatemala,1944,5,5,90_1944
90,Guatemala,1945,5,5,90_1945
90,Guatemala,1946,5,5,90_1946
90,Guatemala,1947,5,5,90_1947
90,Guatemala,1948,5,5,90_1948
90,Guatemala,1949,5,5,90_1949
90,Guatemala,1950,2,2,90_1950
90,Guatemala,1951,2,2,90_1951
90,Guatemala,1952,2,2,90_1952
90,Guatemala,1953,2,2,90_1953
90,Guatemala,1954,-6,-6,90_1954
90,Guatemala,1955,-6,-6,90_1955
90,Guatemala,1956,-6,-6,90_1956
90,Guatemala,1957,-6,-6,90_1957
90,Guatemala,1958,-5,-5,90_1958
90,Guatemala,1959,-5,-5,90_1959
90,Guatemala,1960,-5,-5,90_1960
90,Guatemala,1961,-5,-5,90_1961
90,Guatemala,1962,-5,-5,90_1962
90,Guatemala,1963,-5,-5,90_1963
90,Guatemala,1964,-5,-5,90_1964
90,Guatemala,1965,-5,-5,90_1965
90,Guatemala,1966,3,3,90_1966
90,Guatemala,1967,3,3,90_1967
90,Guatemala,1968,3,3,90_1968
90,Guatemala,1969,3,3,90_1969
90,Guatemala,1970,1,1,90_1970
90,Guatemala,1971,1,1,90_1971
90,Guatemala,1972,1,1,90_1972
90,Guatemala,1973,1,1,90_1973
90,Guatemala,1974,-3,-3,90_1974
90,Guatemala,1975,-3,-3,90_1975
90,Guatemala,1976,-3,-3,90_1976
90,Guatemala,1977,-3,-3,90_1977
90,Guatemala,1978,-5,-5,90_1978
90,Guatemala,1979,-5,-5,90_1979
90,Guatemala,1980,-5,-5,90_1980
90,Guatemala,1981,-5,-5,90_1981
90,Guatemala,1982,-7,-7,90_1982
90,Guatemala,1983,-7,-7,90_1983
90,Guatemala,1984,-6,-6,90_1984
90,Guatemala,1985,-88,-1,90_1985
90,Guatemala,1986,3,3,90_1986
90,Guatemala,1987,3,3,90_1987
90,Guatemala,1988,3,3,90_1988
90,Guatemala,1989,3,3,90_1989
90,Guatemala,1990,3,3,90_1990
90,Guatemala,1991,3,3,90_1991
90,Guatemala,1992,3,3,90_1992
90,Guatemala,1993,3,3,90_1993
90,Guatemala,1994,3,3,90_1994
90,Guatemala,1995,3,3,90_1995
90,Guatemala,1996,8,8,90_1996
90,Guatemala,1997,8,8,90_1997
90,Guatemala,1998,8,8,90_1998
90,Guatemala,1999,8,8,90_1999
90,Guatemala,2000,8,8,90_2000
90,Guatemala,2001,8,8,90_2001
90,Guatemala,2002,8,8,90_2002
90,Guatemala,2003,8,8,90_2003
90,Guatemala,2004,8,8,90_2004
90,Guatemala,2005,8,8,90_2005
90,Guatemala,2006,8,8,90_2006
90,Guatemala,2007,8,8,90_2007
90,Guatemala,2008,8,8,90_2008
90,Guatemala,2009,8,8,90_2009
90,Guatemala,2010,8,8,90_2010
90,Guatemala,2011,8,8,90_2011
90,Guatemala,2012,8,8,90_2012
90,Guatemala,2013,8,8,90_2013
90,Guatemala,2014,8,8,90_2014
90,Guatemala,2015,8,8,90_2015
90,Guatemala,2016,8,8,90_2016
90,Guatemala,2017,8,8,90_2017
90,Guatemala,2018,8,8,90_2018
91,Honduras,1839,-3,-3,91_1839
91,Honduras,1840,-3,-3,91_1840
91,Honduras,1841,-3,-3,91_1841
91,Honduras,1842,-3,-3,91_1842
